pathway	pval	padj	log2err	ES	NES	size
GSE24972_WT_VS_IRF8_KO_SPLEEN_FOLLICULAR_BCELL_UP	0.802197802197802	1	0.0226556224333514	-0.343199339514745	-0.87884739904576	147
GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN	0.774225774225774	1	0.0246382257063476	-0.349966676418009	-0.898355406895197	168
GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP	0.964035964035964	1	0.00881182919930239	-0.28574277773391	-0.73427098881085	166
GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP	1	1	0	-0.236010251453033	-0.606166148840988	182
GSE25085_FETAL_LIVER_VS_FETAL_BM_SP4_THYMIC_IMPLANT_DN	0.984015984015984	1	0.00581457622839549	-0.255085961832648	-0.65309520773163	144
GSE25085_FETAL_LIVER_VS_FETAL_BM_SP4_THYMIC_IMPLANT_UP	0.98001998001998	1	0.00651414071836222	-0.273409656282957	-0.701905996694336	172
GSE25087_FETAL_VS_ADULT_TCONV_UP	0.625374625374625	1	0.0353157046479879	-0.37509166211081	-0.963928915054989	165
GSE25087_FETAL_VS_ADULT_TREG_UP	0.838161838161838	1	0.0200480391102353	-0.336036967813299	-0.862598205182172	168
GSE25087_TREG_VS_TCONV_ADULT_DN	0.605394605394605	1	0.0368389606870506	-0.3801616347495	-0.971627063613826	137
GSE25087_TREG_VS_TCONV_ADULT_UP	0.431568431568432	1	0.0523759084097997	-0.401337527895596	-1.03135972712971	164
GSE25087_TREG_VS_TCONV_FETUS_DN	0.999000999000999	1	0.0014426950408889	-0.196982834771607	-0.504090707409116	146
GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN	0.962037962037962	1	0.00906269502060309	-0.281882036265365	-0.722458607446079	151
GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DN	0.870870870870871	1	0.0177038118052295	-0.324228905790331	-0.82754664809247	129
GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_UP	0.918081918081918	1	0.013628036219219	-0.30608371311666	-0.786588909602001	165
GSE25088_CTRL_VS_IL4_STIM_STAT6_KO_MACROPHAGE_DN	0.995	1	0.00354273909070668	-0.201396176893672	-0.514859316583027	120
GSE25088_CTRL_VS_IL4_STIM_STAT6_KO_MACROPHAGE_UP	0.934	1	0.01221929569568	-0.293274565060175	-0.75043584840264	121
GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN	0.565261044176707	1	0.0402477565068868	-0.383118884138693	-0.975084967984884	103
GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP	0.956043956043956	1	0.00978249842757038	-0.286989547464402	-0.735632175004593	153
GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DN	0.935064935064935	1	0.0120226641890431	-0.303057147952127	-0.778338860271012	174
GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_UP	0.983983983983984	1	0.00617356336775808	-0.243726650683957	-0.622788866744213	126
GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN	0.91008991008991	1	0.0143399359768684	-0.311431167594451	-0.799435752420004	168
GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_DN	0.964035964035964	1	0.00881182919930239	-0.282149300480879	-0.723614299127577	155
GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN	0.803196803196803	1	0.0225842720346634	-0.341630312099271	-0.877409989985049	161
GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP	0.809190809190809	1	0.0221551238181839	-0.344060222008873	-0.883198453941089	171
GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP	0.484515484515485	1	0.0470699590082662	-0.394239206559495	-1.01325672618367	163
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_UP	0.410589410589411	1	0.0546808488785442	-0.407198679772837	-1.04403092831888	152
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_AND_IL4_STIM_DN	0.7002997002997	1	0.0298484971250709	-0.362275893585615	-0.926451041073312	134
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_AND_IL4_STIM_UP	0.948051948051948	1	0.0106794512946723	-0.294405909103752	-0.755808247124637	172
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP	0.516483516483517	1	0.0441523058441465	-0.391129884840073	-1.00321031738864	156
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_UP	0.501498501498502	1	0.0454967810085007	-0.393378878455514	-1.00897876844851	156
GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN	0.906093906093906	1	0.0146874349112173	-0.309741840053884	-0.791869283507131	131
GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_UP	0.935064935064935	1	0.0120226641890431	-0.299444620612407	-0.768743788142535	172
GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DN	0.623376623376623	1	0.0354665010333725	-0.375130155015476	-0.96024299453949	143
GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP	0.812187812187812	1	0.0219398252709772	-0.341520375098797	-0.874392768293789	144
GSE25123_CTRL_VS_IL4_STIM_MACROPHAGE_DN	0.89010989010989	1	0.0160304351647231	-0.31818604744368	-0.817198026092655	161
GSE25123_CTRL_VS_IL4_STIM_MACROPHAGE_UP	0.969030969030969	1	0.00815591848796014	-0.280807360990624	-0.721620539015835	164
GSE25123_CTRL_VS_IL4_STIM_PPARG_KO_MACROPHAGE_UP	0.985014985014985	1	0.00562708211299112	-0.256119537548352	-0.657503028838749	159
GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN	0.997002997002997	1	0.00250132493941571	-0.216348360334764	-0.5543916670977	154
GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP	0.843156843156843	1	0.019677649030838	-0.336040081043707	-0.863048621200164	174
GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP	0.496503496503497	1	0.0459538081039063	-0.394755858275017	-1.00953184829382	138
GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN	0.895104895104895	1	0.0156180851425484	-0.318273418194843	-0.817901050677384	164
GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP	1	1	0	-0.195337383066415	-0.501674834114721	160
GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_DN	0.766233766233766	1	0.0252009996957834	-0.350025167678411	-0.895443548107124	140
GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_UP	0.590180360721443	1	0.0381628909049257	-0.37910357600238	-0.967344594819782	114
GSE25123_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN	0.642857142857143	1	0.0343431191135615	-0.369383577698644	-0.932165856108046	87
GSE25123_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP	1	1	0	-0.1805994506083	-0.463903783544817	162
GSE25123_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_UP	0.996003996003996	1	0.00288973010331959	-0.226486647366869	-0.581540027072076	175
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_AND_ROSIGLITAZONE_STIM_DN	0.725274725274725	1	0.0280810636309052	-0.358304865359104	-0.919408440644241	158
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_AND_ROSIGLITAZONE_STIM_UP	0.417835671342685	1	0.0540088272801684	-0.40618405717718	-1.03766935016574	127
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_STIM_DN	0.894105894105894	1	0.0157010498237903	-0.315090786296901	-0.808097691892879	155
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_ROSIGLITAZONE_STIM_DN	0.746492985971944	1	0.0267456741432593	-0.350697410245616	-0.892856010030889	106
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_UP	0.738261738261738	1	0.0271669768425399	-0.354583419397613	-0.907104586996642	140
GSE25146_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_AGS_CELL_DN	0.721278721278721	1	0.0283628487151644	-0.358504218490199	-0.916765657715253	135
GSE25146_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_AGS_CELL_UP	1	1	0	-0.177520144755774	-0.455321998307891	156
GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_DN	0.384384384384384	1	0.0578529757032509	-0.411870668165288	-1.05244324308407	126
GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_UP	0.98998998998999	1	0.00502537209391229	-0.233089775267351	-0.594927407095101	129
GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_DN	0.907537688442211	1	0.0150298748621405	-0.29931702140819	-0.760041468842393	97
GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_UP	0.684315684315684	1	0.0309900819310557	-0.365910049822059	-0.936385427069166	146
GSE25677_MPL_VS_MPL_AND_R848_STIM_BCELL_DN	0.63855421686747	1	0.034566432206351	-0.370912418870832	-0.942335859894281	95
GSE25677_MPL_VS_MPL_AND_R848_STIM_BCELL_UP	0.83016983016983	1	0.020635764771317	-0.333531139371479	-0.852904592426076	135
GSE25677_MPL_VS_R848_STIM_BCELL_DN	0.788211788211788	1	0.0236501012290726	-0.345060088941326	-0.885412883692071	157
GSE25677_MPL_VS_R848_STIM_BCELL_UP	0.685314685314685	1	0.030918431706181	-0.363952712046845	-0.930596537421719	133
GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_DN	0.607392607392607	1	0.0366850427613443	-0.379643690195604	-0.971134672795107	145
GSE25846_IL10_POS_VS_NEG_CD8_TCELL_DAY7_POST_CORONAVIRUS_BRAIN_DN	0.584415584415584	1	0.0384786917635432	-0.379928301991254	-0.976298796395575	166
GSE25846_IL10_POS_VS_NEG_CD8_TCELL_DAY7_POST_CORONAVIRUS_BRAIN_UP	0.795795795795796	1	0.0232248320654428	-0.341968730283684	-0.872824943873772	129
GSE2585_AIRE_KO_VS_WT_CD80_HIGH_MTEC_DN	0.972027972027972	1	0.00773927265828568	-0.286392672048657	-0.735162581944715	168
GSE2585_AIRE_KO_VS_WT_CD80_HIGH_MTEC_UP	0.659340659340659	1	0.0327971189467838	-0.36934300539821	-0.94851479504283	176
GSE2585_AIRE_KO_VS_WT_CD80_LOW_MTEC_DN	0.918081918081918	1	0.013628036219219	-0.305811429109047	-0.78588918083019	165
GSE2585_AIRE_KO_VS_WT_CD80_LOW_MTEC_UP	0.738476953907816	1	0.0273074724591201	-0.354059171341987	-0.904455207279758	128
GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_DN	0.393606393606394	1	0.0566484183613995	-0.409654017730023	-1.04736018715764	136
GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_UP	0.662337662337662	1	0.0325785172778622	-0.369979949365704	-0.94653686305543	141
GSE2585_CD80_HIGH_VS_LOW_MTEC_DN	0.914914914914915	1	0.0140757415299283	-0.302050790715479	-0.771566078473844	117
GSE2585_CD80_HIGH_VS_LOW_MTEC_UP	0.605210420841683	1	0.036993251998507	-0.375357377570096	-0.957785558624964	114
GSE2585_CTEC_VS_MTEC_THYMUS_DN	0.995004995004995	1	0.00323243877654383	-0.223847477890303	-0.572838915696901	146
GSE2585_CTEC_VS_MTEC_THYMUS_UP	0.972027972027972	1	0.00773927265828568	-0.282837526267619	-0.726109525451348	172
GSE2585_CTEC_VS_THYMIC_DC_DN	0.995004995004995	1	0.00323243877654383	-0.217916043929944	-0.558231436448634	150
GSE2585_CTEC_VS_THYMIC_MACROPHAGE_DN	0.981018981018981	1	0.00634596373149448	-0.268410852629536	-0.688830428940716	169
GSE2585_CTEC_VS_THYMIC_MACROPHAGE_UP	0.98001998001998	1	0.00651414071836222	-0.264398912454407	-0.679056391990381	161
GSE2585_THYMIC_DC_VS_MTEC_DN	0.645354645354645	1	0.0338245444462164	-0.371667390154959	-0.951379149139189	143
GSE2585_THYMIC_DC_VS_MTEC_UP	0.582417582417582	1	0.03863723737086	-0.383297567401285	-0.981886178635261	150
GSE2585_THYMIC_DC_VS_THYMIC_MACROPHAGE_DN	0.629370629370629	1	0.0350150690873584	-0.375337076875567	-0.96198220175736	151
GSE2585_THYMIC_MACROPHAGE_VS_MTEC_DN	0.388611388611389	1	0.0572461135202884	-0.411994997116413	-1.05355207840364	135
GSE2585_THYMIC_MACROPHAGE_VS_MTEC_UP	0.748251748251748	1	0.0264649017470855	-0.354008479722999	-0.908383937211559	158
GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_DN	1	1	0	-0.170604499025007	-0.438376359337435	180
GSE26023_PHD3_KO_VS_WT_NEUTROPHIL_HYPOXIA_DN	0.945054945054945	1	0.0110006035430037	-0.289091233497387	-0.740676209852804	148
GSE26023_PHD3_KO_VS_WT_NEUTROPHIL_HYPOXIA_UP	0.480519480519481	1	0.0474483193656297	-0.39644423582585	-1.01411073905082	145
GSE26030_TH1_VS_TH17_DAY15_POST_POLARIZATION_DN	0.427572427572428	1	0.052805004567129	-0.401109012177275	-1.02991036563221	175
GSE26030_TH1_VS_TH17_DAY15_POST_POLARIZATION_UP	0.788211788211788	1	0.0236501012290726	-0.344337296266165	-0.882630034527302	153
GSE26030_TH1_VS_TH17_DAY5_POST_POLARIZATION_DN	0.986013986013986	1	0.0054335217582325	-0.268773927240087	-0.690119257539652	175
GSE26030_TH1_VS_TH17_DAY5_POST_POLARIZATION_UP	0.615384615384615	1	0.0360729976388226	-0.376341268956292	-0.962634890915226	132
GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_UP	0.609390609390609	1	0.0365314928349125	-0.378582076054382	-0.971439658940078	158
GSE26030_TH1_VS_TH17_RESTIMULATED_DAY5_POST_POLARIZATION_UP	0.979020979020979	1	0.00667841440698826	-0.273258491386216	-0.701447479884113	168
GSE26030_UNSTIM_VS_RESTIM_TH17_DAY15_POST_POLARIZATION_DN	0.378621378621379	1	0.0584693210386381	-0.408760324123933	-1.04938255149401	172
GSE26030_UNSTIM_VS_RESTIM_TH17_DAY15_POST_POLARIZATION_UP	0.572427572427572	1	0.0394366509525593	-0.384682469290739	-0.984425157133562	146
GSE26030_UNSTIM_VS_RESTIM_TH17_DAY5_POST_POLARIZATION_DN	0.924075924075924	1	0.0130773356900516	-0.303870080676535	-0.779720671912602	157
GSE26030_UNSTIM_VS_RESTIM_TH17_DAY5_POST_POLARIZATION_UP	0.555444555444555	1	0.0408229003677776	-0.385552409873464	-0.988163917165825	151
GSE26030_UNSTIM_VS_RESTIM_TH1_DAY15_POST_POLARIZATION_DN	0.996003996003996	1	0.00288973010331959	-0.241136506196805	-0.619265940899595	176
GSE26030_UNSTIM_VS_RESTIM_TH1_DAY15_POST_POLARIZATION_UP	0.726273726273726	1	0.0280106629226489	-0.359290408440731	-0.923219570310414	181
GSE26030_UNSTIM_VS_RESTIM_TH1_DAY5_POST_POLARIZATION_DN	0.945054945054945	1	0.0110006035430037	-0.294327663497543	-0.75600737080088	173
GSE26290_CTRL_VS_AKT_INHIBITOR_TREATED_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_DN	0.744255744255744	1	0.0267456741432593	-0.355466910481769	-0.911738238133825	156
GSE26290_WT_VS_PDK1_KO_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_DN	0.966033966033966	1	0.00855469372683394	-0.287594379683407	-0.738625976043607	174
GSE26290_WT_VS_PDK1_KO_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_UP	0.746253746253746	1	0.0266052822097738	-0.35461271606098	-0.909934404545368	158
GSE26343_UNSTIM_VS_LPS_STIM_MACROPHAGE_UP	0.995004995004995	1	0.00323243877654383	-0.235232567142038	-0.603839172117617	171
GSE26343_UNSTIM_VS_LPS_STIM_NFAT5_KO_MACROPHAGE_DN	0.496503496503497	1	0.0459538081039063	-0.392851500459617	-1.00896149690524	161
GSE26343_UNSTIM_VS_LPS_STIM_NFAT5_KO_MACROPHAGE_UP	0.972027972027972	1	0.00773927265828568	-0.286386391898972	-0.735146460962902	168
GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_DN	0.545454545454545	1	0.0416556773979467	-0.38628519112221	-0.992678136527737	164
GSE26351_UNSTIM_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_DN	0.697302697302697	1	0.0300618095810087	-0.364890522033667	-0.935555563849305	152
GSE26351_UNSTIM_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP	0.998001998001998	1	0.00204130030921835	-0.245103331945959	-0.629485430848371	183
GSE26351_UNSTIM_VS_WNT_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_DN	0.794205794205794	1	0.0232248320654428	-0.348070264696048	-0.89352633140204	178
GSE26351_WNT_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_DN	0.934065934065934	1	0.0121212734616549	-0.303547715054179	-0.779598779206029	174
GSE26351_WNT_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP	0.913086913086913	1	0.0140757415299283	-0.307959821549945	-0.790933984404223	161
GSE26488_CTRL_VS_PEPTIDE_INJECTION_HDAC7_DELTAP_TG_OT2_THYMOCYTE_DN	0.795204795204795	1	0.0231538258045259	-0.346323086140028	-0.889899210397422	181
GSE26488_CTRL_VS_PEPTIDE_INJECTION_HDAC7_DELTAP_TG_OT2_THYMOCYTE_UP	0.996003996003996	1	0.00288973010331959	-0.216568925582694	-0.554578680808644	147
GSE26488_CTRL_VS_PEPTIDE_INJECTION_OT2_THYMOCYTE_UP	0.940881763527054	1	0.0117231586093378	-0.286797485728701	-0.731810553076452	114
GSE26488_HDAC7_KO_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN	0.969030969030969	1	0.00815591848796014	-0.278729639229056	-0.714459786274096	153
GSE26488_HDAC7_KO_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_UP	0.732267732267732	1	0.0275885895800029	-0.355339342879323	-0.908729727675271	138
GSE26488_WT_VS_HDAC7_DELTAP_TG_OT2_THYMOCYTE_WITH_PEPTIDE_INJECTION_DN	0.969030969030969	1	0.00815591848796014	-0.288385829355283	-0.740487481538756	184
GSE26488_WT_VS_HDAC7_DELTAP_TG_OT2_THYMOCYTE_WITH_PEPTIDE_INJECTION_UP	0.817182817182817	1	0.0215798086475871	-0.338732651953749	-0.870098764543486	162
GSE26488_WT_VS_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN	0.973947895791583	1	0.0078803141868031	-0.253081221917475	-0.645044656337029	113
GSE26488_WT_VS_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_UP	0.893106893106893	1	0.0157837626630889	-0.317203466496622	-0.812134318785901	144
GSE26488_WT_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN	0.68031968031968	1	0.0312771255290148	-0.366491862867462	-0.936953331230822	131
GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN	0.636363636363636	1	0.0344919215094074	-0.37442568741597	-0.961215321203499	159
GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_UP	0.443556443556444	1	0.0511147954416412	-0.401196396313758	-1.02600260644461	138
GSE26495_PD1HIGH_VS_PD1LOW_CD8_TCELL_DN	0.972	1	0.0078803141868031	-0.258903070472986	-0.661872831852935	120
GSE26495_PD1HIGH_VS_PD1LOW_CD8_TCELL_UP	0.59	1	0.0380842053196415	-0.378127511462111	-0.968138234468314	123
GSE26559_TCF1_KO_VS_WT_LIN_NEG_CELL_UP	0.79020979020979	1	0.0235084845013289	-0.34735415223246	-0.892289147476245	179
GSE26669_CD4_VS_CD8_TCELL_IN_MLR_COSTIM_BLOCK_DN	0.533466533466533	1	0.0426733861156084	-0.389564636001411	-0.996512611920019	145
GSE26669_CD4_VS_CD8_TCELL_IN_MLR_COSTIM_BLOCK_UP	0.891108891108891	1	0.0159484509317776	-0.318960852379462	-0.819681212450732	165
GSE26669_CD4_VS_CD8_TCELL_IN_MLR_DN	0.865134865134865	1	0.0180135486781383	-0.32817915576603	-0.843370859754695	165
GSE26669_CD4_VS_CD8_TCELL_IN_MLR_UP	0.868131868131868	1	0.0177814832001704	-0.327953560512193	-0.842378545330586	173
GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD4_TCELL_DN	0.929070929070929	1	0.012605799966357	-0.301232312249926	-0.772952244545992	157
GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD4_TCELL_UP	0.995004995004995	1	0.00323243877654383	-0.239033263037626	-0.613639615098782	159
GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD8_TCELL_UP	0.998001998001998	1	0.00204130030921835	-0.21917537694888	-0.562674023659751	172
GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_DN	0.613386613386613	1	0.0362254755857254	-0.376718173685151	-0.968001322237084	181
GSE26890_CXCR1_NEG_VS_POS_EFFECTOR_CD8_TCELL_DN	1	1	0	-0.167896172368518	-0.431208161861185	161
GSE26890_CXCR1_NEG_VS_POS_EFFECTOR_CD8_TCELL_UP	0.360639360639361	1	0.0607719451853533	-0.414486550481881	-1.06098590345169	143
GSE26912_TUMORICIDAL_VS_CTRL_MACROPHAGE_DN	0.78021978021978	1	0.024215353215022	-0.347230766559225	-0.891793651263303	161
GSE26912_TUMORICIDAL_VS_CTRL_MACROPHAGE_UP	0.43956043956044	1	0.051530912208539	-0.398909191943631	-1.02444412079544	176
GSE26928_CENTR_MEMORY_VS_CXCR5_POS_CD4_TCELL_DN	0.522	1	0.0437125833579551	-0.389499417658671	-0.99665760610043	121
GSE26928_CENTR_MEMORY_VS_CXCR5_POS_CD4_TCELL_UP	0.918081918081918	1	0.013628036219219	-0.300402731236708	-0.767993421575253	131
GSE26928_EFF_MEMORY_VS_CXCR5_POS_CD4_TCELL_UP	0.854709418837675	1	0.0190041999938594	-0.326219989264455	-0.83338692961911	127
GSE26928_EFF_MEM_VS_CENTR_MEM_CD4_TCELL_DN	0.608216432865731	1	0.0367619553883609	-0.375130552960972	-0.955455201212934	109
GSE26928_EFF_MEM_VS_CENTR_MEM_CD4_TCELL_UP	0.739	1	0.0271669768425399	-0.350468521803913	-0.89732157976016	123
GSE26928_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN	0.958041958041958	1	0.00954760674075313	-0.285768575121052	-0.732280644606474	154
GSE26928_NAIVE_VS_CXCR5_POS_CD4_TCELL_DN	0.729270729270729	1	0.0277995594097672	-0.356962403687003	-0.915963690902051	158
GSE26928_NAIVE_VS_CXCR5_POS_CD4_TCELL_UP	0.607392607392607	1	0.0366850427613443	-0.378790780676869	-0.968642379289599	135
GSE26928_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN	0.912087912087912	1	0.0141641602737639	-0.305346297778308	-0.781973240046519	149
GSE26928_NAIVE_VS_EFF_MEMORY_CD4_TCELL_UP	0.722277722277722	1	0.0282923737721473	-0.35791520320807	-0.915317123363306	138
GSE2706_2H_VS_8H_LPS_STIM_DC_DN	0.935935935935936	1	0.0121212734616549	-0.29690648962671	-0.75909465803512	125
GSE2706_2H_VS_8H_LPS_STIM_DC_UP	0.881118881118881	1	0.0167582341026205	-0.322519714264905	-0.827150294524444	155
GSE2706_2H_VS_8H_R848_AND_LPS_STIM_DC_DN	0.98001998001998	1	0.00651414071836222	-0.259060129424075	-0.662337616367523	136
GSE2706_2H_VS_8H_R848_AND_LPS_STIM_DC_UP	0.918081918081918	1	0.013628036219219	-0.309260928482943	-0.793869085783117	171
GSE2706_2H_VS_8H_R848_STIM_DC_UP	0.878121878121878	1	0.0169971052149879	-0.323264715514411	-0.829060962231548	155
GSE2706_LPS_VS_R848_AND_LPS_2H_STIM_DC_DN	0.544813695871098	1	0.042077210988939	-0.390645090997055	-0.983761262794671	83
GSE2706_LPS_VS_R848_AND_LPS_2H_STIM_DC_UP	0.798597194388778	1	0.0230827802358481	-0.338438588211471	-0.862600556335404	113
GSE2706_LPS_VS_R848_AND_LPS_8H_STIM_DC_DN	0.881881881881882	1	0.016838053046391	-0.314036926499718	-0.802038071886737	118
GSE2706_LPS_VS_R848_AND_LPS_8H_STIM_DC_UP	0.841158841158841	1	0.0198261062533673	-0.332347080347436	-0.851637847607306	154
GSE2706_R848_VS_LPS_2H_STIM_DC_DN	0.487951807228916	1	0.0469758727821845	-0.397178312561227	-1.00897698174384	98
GSE2706_R848_VS_LPS_8H_STIM_DC_DN	0.678321678321678	1	0.0314209215415833	-0.366859215269813	-0.937892484570885	131
GSE2706_R848_VS_LPS_8H_STIM_DC_UP	0.891457286432161	1	0.016356070983033	-0.308111027889718	-0.782371671019952	97
GSE2706_R848_VS_R848_AND_LPS_2H_STIM_DC_DN	0.504008016032064	1	0.0454059226590179	-0.393820353809829	-1.00377565389233	111
GSE2706_R848_VS_R848_AND_LPS_2H_STIM_DC_UP	0.963927855711423	1	0.00918593980608508	-0.261528575065439	-0.66640770423613	105
GSE2706_R848_VS_R848_AND_LPS_8H_STIM_DC_DN	0.715284715284715	1	0.0287861460642093	-0.358907091191921	-0.917853735521548	138
GSE2706_R848_VS_R848_AND_LPS_8H_STIM_DC_UP	0.531062124248497	1	0.0430173196927508	-0.388826688240062	-0.994413984902926	124
GSE2706_UNSTIM_VS_2H_LPS_AND_R848_DC_DN	0.751	1	0.0263245268606861	-0.349700655471709	-0.895057953803832	122
GSE2706_UNSTIM_VS_2H_LPS_AND_R848_DC_UP	0.526526526526527	1	0.0433636987883266	-0.388197408064087	-0.9916211479011	117
GSE2706_UNSTIM_VS_2H_LPS_DC_DN	0.527	1	0.0432768714901103	-0.391364255203661	-0.999871332690389	130
GSE2706_UNSTIM_VS_2H_LPS_DC_UP	0.691457286432161	1	0.0307752597613667	-0.360240749600761	-0.914704814365379	96
GSE2706_UNSTIM_VS_2H_R848_DC_DN	0.649350649350649	1	0.0335297167141207	-0.372683291124764	-0.952513717098506	137
GSE2706_UNSTIM_VS_2H_R848_DC_UP	0.787212787212787	1	0.0237208606775806	-0.344259452354319	-0.880366578593045	139
GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_DN	0.913086913086913	1	0.0140757415299283	-0.309692079726344	-0.792262386531058	140
GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_UP	0.94005994005994	1	0.0115202567953401	-0.297011310565176	-0.762420352378223	168
GSE2706_UNSTIM_VS_8H_LPS_DC_UP	0.707292707292707	1	0.0293519190331994	-0.363028255146536	-0.932301351132443	177
